lon,lat
39.83175,-69.2216664870001
39.83625,-69.2216664870001
39.84075,-69.2216664870001
39.84525,-69.2216664870001
39.84975,-69.2216664870001
39.85425,-69.2216664870001
39.85875,-69.2216664870001
39.86325,-69.2216664870001
39.80475,-69.2261664870001
39.80925,-69.2261664870001
39.81375,-69.2261664870001
39.81825,-69.2261664870001
39.82275,-69.2261664870001
39.82725,-69.2261664870001
39.83175,-69.2261664870001
39.83625,-69.2261664870001
39.84075,-69.2261664870001
39.84525,-69.2261664870001
39.84975,-69.2261664870001
39.85425,-69.2261664870001
39.85875,-69.2261664870001
39.86325,-69.2261664870001
39.80925,-69.2306664870001
39.81375,-69.2306664870001
39.81825,-69.2306664870001
39.82275,-69.2306664870001
39.82725,-69.2306664870001
39.83175,-69.2306664870001
39.83625,-69.2306664870001
39.84075,-69.2306664870001
39.84525,-69.2306664870001
39.84975,-69.2306664870001
39.85425,-69.2306664870001
39.85875,-69.2306664870001
39.86325,-69.2306664870001
39.81825,-69.2351664870001
39.82275,-69.2351664870001
39.82725,-69.2351664870001
39.83175,-69.2351664870001
39.83625,-69.2351664870001
39.84075,-69.2351664870001
39.84525,-69.2351664870001
39.84975,-69.2351664870001
39.85425,-69.2351664870001
39.85875,-69.2351664870001
39.86325,-69.2351664870001
