lon,lat
39.32325,-70.1846664869996
39.32775,-70.1846664869996
39.33225,-70.1846664869996
39.33675,-70.1846664869996
39.34125,-70.1846664869996
39.34575,-70.1846664869996
39.35025,-70.1846664869996
39.35475,-70.1846664869996
39.35925,-70.1846664869996
39.36375,-70.1846664869996
38.82825,-70.1891664869996
38.83275,-70.1891664869996
38.83725,-70.1891664869996
38.84175,-70.1891664869996
38.84625,-70.1891664869996
38.85075,-70.1891664869996
38.85525,-70.1891664869996
